instance_id,n_vars,n_clauses,method,satisfiable,time_seconds,solution
232,24,240,BruteForce,S,36.883457543794066,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: True, 9: False, 10: True, 11: True, 12: False, 13: True, 14: False, 15: False, 16: False, 17: True, 18: True, 19: False, 20: True, 21: True, 22: False, 23: True, 24: False}"
233,24,240,BruteForce,U,119.48818289116025,{}
234,24,240,BruteForce,S,36.2761331978254,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: True, 8: True, 9: True, 10: False, 11: False, 12: True, 13: True, 14: False, 15: False, 16: False, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
235,24,240,BruteForce,S,63.457874410785735,"{1: True, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: True, 12: True, 13: False, 14: False, 15: True, 16: False, 17: True, 18: True, 19: False, 20: True, 21: False, 22: False, 23: False, 24: True}"
236,24,240,BruteForce,U,117.68985747313127,{}
237,24,240,BruteForce,S,36.928427890874445,"{1: True, 2: True, 3: True, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: True, 13: True, 14: False, 15: False, 16: True, 17: True, 18: False, 19: False, 20: False, 21: True, 22: False, 23: True, 24: False}"
238,24,240,BruteForce,S,5.19725006679073,"{1: False, 2: True, 3: False, 4: True, 5: True, 6: True, 7: False, 8: True, 9: False, 10: True, 11: False, 12: False, 13: True, 14: False, 15: True, 16: True, 17: False, 18: True, 19: False, 20: True, 21: False, 22: False, 23: False, 24: False}"
239,24,240,BruteForce,U,112.65201054606587,{}
240,24,240,BruteForce,S,54.2981465710327,"{1: False, 2: False, 3: False, 4: True, 5: False, 6: True, 7: False, 8: True, 9: False, 10: False, 11: False, 12: False, 13: True, 14: True, 15: True, 16: True, 17: True, 18: True, 19: True, 20: False, 21: True, 22: True, 23: True, 24: False}"
241,4,40,BruteForce,S,3.8726720958948135e-05,"{1: True, 2: False, 3: True, 4: False}"
242,4,40,BruteForce,S,1.3059936463832855e-05,"{1: False, 2: False, 3: False, 4: False}"
243,4,40,BruteForce,S,3.986014053225517e-05,"{1: True, 2: True, 3: True, 4: False}"
244,4,40,BruteForce,S,1.3756100088357925e-05,"{1: False, 2: False, 3: False, 4: False}"
245,4,40,BruteForce,S,2.1628569811582565e-05,"{1: False, 2: True, 3: False, 4: False}"
246,4,40,BruteForce,S,1.2194737792015076e-05,"{1: False, 2: False, 3: False, 4: False}"
247,4,40,BruteForce,S,2.5067012757062912e-05,"{1: False, 2: False, 3: True, 4: False}"
248,4,40,BruteForce,S,9.780703112483025e-05,"{1: True, 2: True, 3: True, 4: True}"
249,4,40,BruteForce,S,4.6564266085624695e-05,"{1: False, 2: True, 3: True, 4: False}"
250,4,40,BruteForce,S,1.1551659554243088e-05,"{1: False, 2: False, 3: False, 4: False}"
251,8,80,BruteForce,S,0.00010411813855171204,"{1: True, 2: True, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
252,8,80,BruteForce,S,4.2809173464775085e-05,"{1: True, 2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False}"
253,8,80,BruteForce,S,8.300924673676491e-05,"{1: True, 2: False, 3: True, 4: False, 5: False, 6: False, 7: False, 8: False}"
